,id,keywords
8489,35861,"['lover', 'love', 'extramarital affair']"
8490,45213,['music']
8491,20127,"['fame', 'model']"
8492,24518,"['based on novel', 'mountain', 'honeymoon', 'road trip']"
8493,13457,['melodrama']
8494,23620,['strike']
8495,31372,"['samurai', 'classic']"
8496,3111,"['career', 'alcohol', 'fame']"
8497,41503,['rome']
8498,28696,['motorcycle gang']
8499,94123,[]
8500,17640,"['world war ii', 'music', 'gangster']"
8501,44026,['film noir']
8502,803,"['world war ii', 'prisoners of war', 'auschwitz', 'independent film', 'crime']"
8503,31374,['samurai']
8504,25893,[]
8505,36439,['world war ii']
8506,46007,[]
8507,33319,"['buddhism', 'japan', 'world war ii']"
8508,28100,['music']
8509,31378,"['samurai', 'sword fight', 'samurai sword', 'bandit', 'ronin']"
8510,19742,"['monster', 'volcano', 'tokusatsu', 'giant insect', 'kaiju']"
8511,44134,[]
8512,22334,"['brit noir', 'stranger']"
8513,29347,"['monster', 'brain']"
8514,15697,['jail']
8515,43234,[]
8516,18776,"['flight', 'airplane crash']"
8517,29071,"['witch', 'coffin', 'spider', 'devil', 'witchcraft']"
8518,54541,"['airport', 'canada', 'doctor']"
8519,44559,['world war ii']
8520,30637,['surgeon']
8521,76754,[]
8522,56156,"['mayor', 'politician']"
8523,43119,"['bank', 'machine gun']"
8524,43137,[]
8525,69977,[]
8526,42661,['epic']
8527,43051,['gangster']
8528,43101,[]
8529,58997,['alien']
8530,34528,"['japan', 'world war ii', 'sequel']"
8531,31427,"['world war ii', 'war']"
8532,58902,"['muslim', 'chase', 'train', 'railroad']"
8533,27029,"['nun', 'belgium', 'female protagonist', 'convent']"
8534,690,"['prison', 'pickpocket']"
8535,46918,"['japan', 'love', 'independent film']"
8536,43111,"['philadelphia', 'lawyer']"
8537,52745,"['africa', 'alcohol', 'murder', 'tribe', 'doctor', 'quicksand']"
8538,36872,['widow']
8539,43047,"['sheep', 'australian outback']"
8540,72354,[]
8541,31589,"['father son relationship', 'film noir']"
8542,52841,"['bachelor', 'author']"
8543,18449,['native american']
8544,50474,"['argentina', 'death']"
8545,79827,['racism']
8546,750,"['poison', 'detective inspector', 'golf']"
8547,34530,"['japan', 'china', 'world war ii', 'prisoners of war', 'russian', 'sequel', 'soldier']"
8548,33710,"['jazz', 'musician']"
8549,64568,"['wheelchair', 'father', 'hammer horror']"
8550,17185,"['washington d.c.', 'blackmail', 'politician']"
8551,109667,"['schizophrenia', 'independent film']"
8552,31287,['cavemen']
8553,14537,"['japan', 'asia', 'samurai', 'ronin', 'flashback']"
8554,16103,"['prison', 'rebel', 'sport']"
8555,13671,['music']
8556,11085,"['exotic island', 'captain']"
8557,53218,[]
8558,65048,[]
8559,24188,['summer']
8560,28367,['epic']
8561,21135,['relationship']
8562,52705,[]
8563,3010,"['world war ii', 'world war i', 'faith', 'priest', 'catholic priest']"
8564,31383,[]
8565,39222,"['crucifix', 'hammer horror']"
8566,39495,[]
8567,15263,[]
8568,751,"['heart attack', 'barn', 'suspect']"
8569,42798,[]
8570,4025,[]
8571,61892,"['new york', 'virgin']"
8572,25253,['gangster']
8573,37684,"['world war ii', 'german']"
8574,15421,"['england', 'bishop']"
8575,166607,['spanish civil war']
8576,37315,['election campaign']
8577,10299,"['southern usa', 'highway', 'cousin', 'murder', 'mansion']"
8578,24229,"['hitman', 'neo-noir']"
8579,26031,['pedophilia']
8580,3763,"['women', 'samurai', 'desert', 'war', 'murder', 'demon']"
8581,17696,"['music', 'gangster']"
8582,7348,['astronaut']
8583,28504,['cult film']
8584,151138,[]
8585,23574,[]
8586,17091,[]
8587,17295,"['bomb', 'muslim']"
8588,13187,['holiday']
8589,17102,"['dracula', 'sequel', 'blood', 'gothic horror', 'crucifix', 'hammer horror']"
8590,23194,"['native american', 'quicksand']"
8591,16850,['world war ii']
8592,24395,[]
8593,37921,['pearl harbor']
8594,59802,"['island', 'demon']"
8595,16303,[]
8596,29715,"['mexico', 'prisoners of war']"
8597,36583,"['german', 'rocket']"
8598,60555,"['outlaw', 'pursuit', 'on the road']"
8599,42731,[]
8600,3482,['world war ii']
8601,895,"['painter', 'rape', 'russia', 'artist', 'power', 'independent film', 'teacher']"
8602,20108,[]
8603,2661,"['shark attack', 'shark', 'black cat']"
8604,20379,['race']
8605,29710,"['islam', 'epic', 'victorian england']"
8606,104237,"['kung fu', 'wuxia']"
8607,22293,"['fire', 'gun', 'cult', 'good vs evil', 'fate']"
8608,789,"['world war ii', 'railroad']"
8609,45706,[]
8610,11047,"['rome', 'magic', 'roman']"
8611,2097,"['japan', 'photograph', 'monster', 'island', 'research', 'ship', 'matter of life and death', 'dinosaur', 'tokusatsu', 'tropical island', 'kaiju']"
8612,135,"['england', 'guitar', 'rock star', 'pop star', 'musician', 'tour', 'rock', 'concert']"
8613,33257,['surreal']
8614,66043,['psychological drama']
8615,17905,"['assassin', 'hitman']"
8616,4191,['french noir']
8617,10227,[]
8618,26039,[]
8619,42701,"['pursuit', 'desert']"
8620,42702,"['chicago', 'crime boss', 'gunfight', 'death', ""valentine's day"", 'street shootout', '1920s']"
8621,41212,[]
8622,26204,"['miami', 'sex', 'based on novel', 'beach', 'murder']"
8623,5767,['on the road']
8624,42713,['teacher']
8625,27277,"['gold', 'ranch', 'chase', 'caper', 'cowboy', 'street shootout']"
8626,9929,"['cairo', 'magic', 'julius caesar']"
8627,20873,[]
8628,29778,"['coffin', 'dracula', 'pub', 'sequel', 'priest', 'blood', 'gothic horror', 'hammer horror']"
8629,18193,"['vietnam war', 'surreal', 'music']"
8630,22176,"['deaf', 'deaf']"
8631,42623,"['upper class', 'marijuana', 'lawyer']"
8632,42634,[]
8633,118872,"['regret', 'veteran']"
8634,50789,[]
8635,29266,[]
8636,27983,"['widow', 'children']"
8637,5638,"['commune', 'church', 'drug']"
8638,36446,"['based on novel', 'group sex', 'surreal', 'lesbian']"
8639,14801,"['scientist', 'cult film']"
8640,49397,"['sheriff', 'bank', 'hero', 'fistfight', 'outlaw', 'murder', 'jail', 'man hunt', 'cowboy', 'spaghetti western']"
8641,42607,"['based on novel', 'world war ii', 'boarding school', 'love', 'teacher student relationship']"
8642,40430,"['space travel', 'space', 'astronaut']"
8643,38096,"['sex', 'beach', 'love', 'friend', 'summer', 'drug']"
8644,48831,[]
8645,24152,"['based on novel', 'music', 'black humor', 'music', 'surreal', 'independent film', 'rich']"
8646,1846,['blackmail']
8647,21323,['independent film']
8648,5928,['mississippi']
8649,29748,"['dracula', 'hammer horror']"
8650,105627,['based on novel']
8651,85255,[]
8652,26525,['flight']
8653,31672,"['double cross', 'double cross']"
8654,48408,['sheriff']
8655,33205,[]
8656,70327,"['japan', 'monster', 'sequel', 'kaiju']"
8657,2860,['independent film']
8658,42589,"['sequel', 'independent film']"
8659,71943,"['love', 'blood']"
8660,31304,[]
8661,64828,[]
8662,38222,['music']
8663,26606,"['gay', 'rock star', 'gangster']"
8664,36404,"['ship', 'deceit', 'communism']"
8665,42528,[]
8666,20848,[]
8667,2998,"['usa', '1970s']"
8668,31906,['civil war']
8669,31767,"['christian', 'priest', 'catholic church', 'convent', 'nun']"
8670,839,"['terror', 'california', 'chase', 'panic', 'car crash', 'salesman', 'desert', 'school bus']"
8671,25109,"['marshal', 'gunfight']"
8672,36194,"['england', 'based on novel']"
8673,16328,"['deaf', 'world war i', 'mute', 'wound']"
8674,42500,[]
8675,16154,"['paranoia', 'insane asylum', 'low-budget']"
8676,9394,"['sheriff', 'saloon', 'ranch', 'settler', 'brother', 'drifter', 'cowboy', 'mormon', 'spaghetti western']"
8677,74689,['quebec']
8678,36850,"['camp', 'murder', 'lawyer', 'woman director']"
8679,38646,['epic']
8680,84285,['world war i']
8681,34479,"['dracula', 'hammer horror']"
8682,18287,[]
8683,5822,"['mexico', 'pimp', 'anti hero', 'unsimulated sex']"
8684,13041,"['sex', 'god', 'desert', 'gunfight', 'journey']"
8685,40732,"['ship', 'journey']"
8686,122677,['mad scientist']
8687,121923,['racism']
8688,18250,"['egypt', 'sequel', 'murder', 'independent film', 'mad doctor', 'tomb']"
8689,33020,"['london england', 'dracula', 'sequel', 'murder', 'blood', 'hammer horror']"
8690,89417,['rabbit']
8691,12089,['extramarital affair']
8692,41471,"['japan', 'assassin', 'samurai']"
8693,17810,"['assassin', 'samurai', 'sequel', 'sword fight', 'good vs evil', 'blood', 'ronin']"
8694,23148,['racist']
8695,80911,[]
8696,87417,"['heist', 'money']"
8697,11378,['auto']
8698,760,"['new york', 'airport', 'prison', 'mistake in person', 'jew', 'rabbi']"
8699,27331,"['sheriff', 'based on novel', 'small town', 'new mexico', 'hitman', 'pilot', 'mafia', 'desert']"
8700,1410,['boredom']
8701,38729,[]
8702,86889,"['dracula', 'gothic horror']"
8703,31943,['railroad']
8704,29142,"['assassin', 'cia', 'assassin', 'sniper']"
8705,56764,[]
8706,9474,"['hero', 'spaghetti western']"
8707,27084,"['independent film', 'scientist', 'bee']"
8708,31596,[]
8709,59189,"['murder', 'scientist', 'desert']"
8710,38714,['business man']
8711,31587,"['friendship', 'road trip']"
8712,22307,"['sex', 'murder', 'neighbor', 'psychic', 'model', 'evil']"
8713,62330,"['cia', 'racism']"
8714,28498,['horror']
8715,21964,[]
8716,21035,"['sex', 'love']"
8717,25473,"['sheriff', 'small town', 'pimp', 'nightclub', 'chase', 'independent film', 'redneck', 'shootout', 'wrestler', 'gunfight', 'gangster', 'death']"
8718,118121,"['lgbt', 'theater']"
8719,32044,"['poker', 'casino', 'fight', 'friendship', 'stripper']"
8720,62761,"['small town', 'tourist', 'australia', 'murder', 'independent film', 'crash']"
8721,30702,"['island', 'teacher', 'school', 'racism']"
8722,25627,"['england', 'farm', 'undead']"
8723,24402,"['sex', 'bangkok', 'pubic hair', 'explicit sex']"
8724,5558,"['monk', 'independent film', 'incest', 'sitting on a toilet']"
8725,3043,"['monster', 'frankenstein']"
8726,36665,[]
8727,16246,[]
8728,27977,[]
8729,42448,"['cat', 'nostalgia']"
8730,42449,['interview']
8731,8327,"['christian', 'mexico', 'thief', 'surreal', 'independent film']"
8732,37627,"['pilot', 'music', 'little boy', 'planet', 'desert']"
8733,32940,['mind control']
8734,31656,"['based on novel', 'on the run']"
8735,29859,[]
8736,28994,['bear']
8737,5618,"['cousin', 'friendship']"
8738,19174,['independent film']
8739,9385,"['rome', 'roman', 'julius caesar']"
8740,28209,[]
8741,1835,[]
8742,70259,[]
8743,10711,"['drug addict', 'heroin', 'policeman']"
8744,19740,['world war i']
8745,1829,"['stalker', 'love']"
8746,43430,['based on novel']
8747,32042,['neo-noir']
8748,9652,"['hotel', 'journalist', 'truck', 'desert']"
8749,38099,[]
8750,47313,[]
8751,5725,['underwear']
8752,38783,['voodoo']
8753,3870,"['fascism', 'epic', 'death', 'catholic', 'communism']"
8754,1660,"['holiday', '1970s', 'cinema', 'difficult childhood', 'children', 'teacher', 'teenage crush', 'school', 'childhood']"
8755,133008,['world war ii']
8756,6476,"['outlaw', 'gang']"
8757,10640,"['clone', 'journalist', 'android', 'killer robot']"
8758,33324,"['oscar award', 'strike', 'mine', 'working class', 'union', 'woman director']"
8759,29856,[]
8760,48205,[]
8761,46978,"['wine', 'dominatrix', 'thief']"
8762,26842,"['islam', 'middle east', 'muslim', 'war', 'religion', 'arab']"
8763,42252,[]
8764,73100,[]
8765,11558,"['sex', 'theft']"
8766,5651,"['rape', 'sex', 'sexism']"
8767,43751,"['holiday', 'spain', 'based on novel', 'island', 'murder', 'children']"
8768,14336,[]
8769,18775,['rape']
8770,12535,"['hitman', 'spoof', 'hitchcockian']"
8771,1421,"['women', 'bachelor', 'lover (female)', 'author', 'extramarital affair']"
8772,62847,[]
8773,77360,[]
8774,12637,"['new york', 'jazz']"
8775,54140,[]
8776,38985,"['car journey', 'bandit']"
8777,61280,['ballet']
8778,16378,['music']
8779,72412,['gold']
8780,11935,"['nasa', 'spacecraft', 'astronaut', 'desert']"
8781,13481,[]
8782,24998,['pet']
8783,13514,[]
8784,113777,['school']
8785,1362,"['gold', 'magic', 'spider', 'dragon']"
8786,156235,['older woman younger man relationship']
8787,98851,[]
8788,29107,"['murder', 'gore', 'blood']"
8789,45691,[]
8790,11537,[]
8791,45695,['independent film']
8792,42165,[]
8793,33701,[]
8794,38438,[]
8795,10654,"['commune', 'vietnam war']"
8796,25264,['assassin']
8797,19827,['cia']
8798,18966,"['coffin', 'dracula', 'spoof', 'disco']"
8799,30636,"['secret', 'heroin', 'diva', 'widow', 'son', 'singer', 'drug', 'incest', 'mother son relationship', 'addict']"
8800,33665,"['alcohol', 'stalker', 'independent film']"
8801,45169,['dystopia']
8802,15717,"['jamaica', 'woman director']"
8803,54663,[]
8804,80310,[]
8805,179798,['gang']
8806,64353,[]
8807,114516,[]
8808,47542,"['cat', 'friendship']"
8809,86295,['new zealand']
8810,149645,[]
8811,23615,[]
8812,13633,['prison']
8813,14087,[]
8814,6341,"['vietnam veteran', 'mayor', 'vietnam war']"
8815,27679,[]
8816,7012,['cold war']
8817,20545,"['based on novel', 'cold war', 'weapon', 'dictatorship']"
8818,23096,['pimp']
8819,15251,['humor']
8820,17435,['independent film']
8821,78177,['lesbian relationship']
8822,11948,"['japan', 'samurai', 'world war ii', 'prisoners of war', 'soldier']"
8823,15716,[]
8824,29173,"['ocean', 'miami', 'monster', 'pyramid', 'island']"
8825,32689,"['sex', 'based on novel', 'terrorist', 'bank', 'guard', 'love', 'money', 'gang', 'blood']"
8826,21356,"['musician', 'punk', 'dystopia', 'cult', 'slapstick', 'low-budget', 'surreal', 'independent film', 'good vs evil', 'cyberpunk', 'demon', 'rock band']"
8827,42115,['woman director']
8828,232,"['street gang', 'gang']"
8829,42116,['independent film']
8830,30707,"['violent husband', 'playboy', 'fame']"
8831,12633,['hitman']
8832,47892,[]
8833,19258,"['sport', 'race']"
8834,22998,"['world war ii', 'actor']"
8835,15301,[]
8836,29140,"['alcohol', 'spider', 'vision', 'catholic']"
8837,28054,"['independent film', 'punk rock', 'woman director']"
8838,11609,"['prison', 'spain', 'sea', 'treasure hunt']"
8839,9041,"['murder', 'summer']"
8840,31939,"['gay', 'independent film', 'gay relationship', 'britain', 'lgbt child']"
8841,63418,[]
8842,42086,[]
8843,13189,['holiday']
8844,48677,"['father son relationship', 'traitor', 'murder', 'treason', 'crime']"
8845,30278,['holiday']
8846,46088,[]
8847,19596,['architect']
8848,1884,"['parent child relationship', 'monster', 'magic', 'danger', 'forest', 'space', 'spin off']"
8849,19621,"['spain', 'road trip', 'thriller']"
8850,10179,"['rebel', 'water']"
8851,47874,[]
8852,113784,[]
8853,108241,[]
8854,27102,"['alien', 'best friend']"
8855,47359,[]
8856,27414,"['holiday', 'santa claus', 'boy', 'christmas horror']"
8857,33138,"['gay', 'assassin', 'san francisco', 'independent film', 'gay interest']"
8858,25425,['hong kong']
8859,8221,"['madrid', 'wife husband relationship', 'hustler', 'sadism', 'murder', 'writer', 'drug']"
8860,17663,"['based on novel', 'brother sister relationship', 'canada', 'love', 'school', 'best friend', 'orphan']"
8861,8868,"['rome', 'hero', 'roman', 'julius caesar']"
8862,29903,[]
8863,92802,[]
8864,54407,"['based on novel', 'independent film']"
8865,41243,"['clone', 'scientist']"
8866,12615,"['father son relationship', 'extramarital affair', 'family conflict']"
8867,14029,[]
8868,10372,"['kingdom', 'sequel']"
8869,40929,[]
8870,67342,['ghost']
8871,9056,['weapon']
8872,27064,"[""coup d'etat"", 'author', 'art']"
8873,51878,"['terrorist', 'ninja']"
8874,62429,['cat']
8875,10176,"['bomb', 'sex', 'based on novel', 'research', 'earth', 'survivor', 'trust']"
8876,9080,"['cia', 'asia', 'cold war', 'kgb']"
8877,18502,"['secret', 'fbi', 'brain', 'cult', 'addict', 'spoof', 'scientist', 'desert', 'agent', 'miner']"
8878,31600,[]
8879,41205,['world war ii']
8880,30069,"['pizza', 'sport', 'coach', 'love']"
8881,16082,['kgb']
8882,14670,"['jazz', 'music']"
8883,9318,"['magic', 'british']"
8884,30653,['sport']
8885,26555,['tropical island']
8886,47340,"['australian', 'australia', 'surreal', 'independent film']"
8887,10570,"['sex', 'culture clash', 'dutch', 'class', 'neighbor']"
8888,42021,[]
8889,65326,['woman director']
8890,24657,[]
8891,53157,"['vietnam veteran', 'mayor', 'made for cable tv', 'murder', 'park']"
8892,41480,['music']
8893,36677,[]
8894,11471,"['prison', 'brother brother relationship', 'snake', 'arrest', 'counterfeit', 'hong kong']"
8895,21733,"['kung fu', 'fight', 'beautiful woman', 'lawyer', 'trial', 'gangster', 'art']"
8896,17421,"['tv show', 'boot camp', 'based on toy']"
8897,22572,"['mutant', 'frog', 'low-budget']"
8898,49964,['iran']
8899,41076,['music']
8900,4043,"['gay', 'madrid', 'film director', 'passion', 'murder', 'extramarital affair']"
8901,27342,"['cia', 'assassin']"
8902,2172,"['ice', 'lapland', 'chase', 'snow', 'blood']"
8903,8852,"['secret', 'dream', 'research', 'time travel', 'anti-christ', 'artifact', 'priest', 'satan', 'church', 'demon']"
8904,30421,"['horror', 'spirit']"
8905,60631,[]
8906,96333,[]
8907,49815,"['sister sister relationship', 'independent film']"
8908,18305,[]
8909,92663,['surreal']
8910,8677,"['ambush', 'amnesia', 'hitman', 'lover']"
8911,26369,[]
8912,11513,"['africa', 'brazil', 'murder']"
8913,40844,[]
8914,49314,"['independent film', 'melodrama', 'brother']"
8915,41959,[]
8916,16296,['clown']
8917,13192,[]
8918,18917,"['alice in wonderland', ""based on children's book""]"
8919,116345,[]
8920,48309,"['prison', 'prison']"
8921,93457,"['boxer', 'conflict']"
8922,41967,[]
8923,47795,[]
8924,4271,['woman director']
8925,41949,[]
8926,114524,[]
8927,16859,"['witch', 'cat', 'broom', 'female friendship', 'dog']"
8928,38695,['french']
8929,2927,['robot']
8930,41939,[]
8931,85556,[]
8932,119324,[]
8933,26936,"['japan', 'gun', 'yakuza', 'car crash', 'interracial relationship', 'gore', 'gangster', 'drink']"
8934,25943,['angel']
8935,71373,[]
8936,9768,"['prison', 'stage', 'arrest', 'singer']"
8937,11909,"['vietnam', 'vietnam war']"
8938,60778,[]
8939,27274,"['brothel', 'mad scientist']"
8940,110838,[]
8941,10485,"['father son relationship', 'daughter']"
8942,9569,"['coma', 'train', 'cop']"
8943,22189,"['cuba', 'gambler']"
8944,71805,"['island', 'ship', 'sailor']"
8945,7975,"['london england', 'french']"
8946,41821,[]
8947,21344,['gangster']
8948,9399,"['upper class', 'fistfight']"
8949,31597,[]
8950,30017,[]
8951,11131,"['chinese mafia', 'flight', 'stolen money', 'gangster', 'hoodlum']"
8952,14571,"['mecha', 'robot']"
8953,21168,"['fire', 'surreal', 'widow', 'farm', 'cult', 'murder', 'cancer', 'killer']"
